アイテムID,日本語アイテム名,ワールド名,UNIXタイムスタンプ,取引日時(JST),単価(Gil),数量,合計金額(Gil),HQフラグ,購入者名
5669,武略のマテリア,Pandaemonium,1785847463,2026-08-04 21:44:23,100,2,200,NQ,Non Style
20310,イミテーション・オブロングウィンドウ,Ultima,1785847461,2026-08-04 21:44:21,9240,1,9240,NQ,Shiro Aquamarine
45985,シャーローニ・コークス,Yojimbo,1785847459,2026-08-04 21:44:19,2200,80,176000,NQ,Liuma Elghadir
45985,シャーローニ・コークス,Yojimbo,1785847458,2026-08-04 21:44:18,2200,80,176000,NQ,Liuma Elghadir
5359,チョコボの羽根,Garuda,1785847457,2026-08-04 21:44:17,101,1,101,NQ,Kaori Vaswald
20476,アオザイ,Ramuh,1785847454,2026-08-04 21:44:14,33000,1,33000,NQ,Mhikh Lihzeh
24592,レインコート,Anima,1785847448,2026-08-04 21:44:08,280,1,280,NQ,Chocolat Megsora
47983,演技教本:くるっと回る,Belias,1785847444,2026-08-04 21:44:04,650000,1,650000,NQ,Aya Pam
12895,発酵バター,Titan,1785847443,2026-08-04 21:44:03,1000,36,36000,HQ,Haldmyna Bhaldbharwyn
15921,ムーンファイアハット,Tonberry,1785847442,2026-08-04 21:44:02,14888,1,14888,NQ,Leona Fenyx
36249,サイガレザー,Chocobo,1785847439,2026-08-04 21:43:59,1999,10,19990,NQ,Dareka Chan
33258,イースタンインドアポンド,Ultima,1785847436,2026-08-04 21:43:56,550000,1,550000,NQ,Maria Nannerl
33258,イースタンインドアポンド,Ultima,1785847433,2026-08-04 21:43:53,540000,1,540000,NQ,Maria Nannerl
33657,フロンティアトラウザー,Aegis,1785847428,2026-08-04 21:43:48,9,1,9,NQ,Light Cerulean
51283,クレセント・ストーンピラー,Alexander,1785847424,2026-08-04 21:43:44,425,1,425,NQ,O-joe Summer
36251,オピオタウロスレザー,Ultima,1785847424,2026-08-04 21:43:44,1600,1,1600,NQ,Nya- Goric
51283,クレセント・ストーンピラー,Alexander,1785847423,2026-08-04 21:43:43,420,1,420,NQ,O-joe Summer
36245,クンビーラの粗皮,Yojimbo,1785847421,2026-08-04 21:43:41,195,4,780,NQ,Shizu Mitsuki
15927,ムーンファイアサンダル,Tonberry,1785847418,2026-08-04 21:43:38,3000,1,3000,NQ,Leona Fenyx
36237,ハイダリウム・エンチャントインク,Chocobo,1785847418,2026-08-04 21:43:38,1332,5,6660,NQ,Dareka Chan
36237,ハイダリウム・エンチャントインク,Chocobo,1785847417,2026-08-04 21:43:37,905,3,2715,NQ,Dareka Chan
51962,カーウェン・チュニック,Masamune,1785847417,2026-08-04 21:43:37,543000,1,543000,NQ,Emi Rin
7970,ウォールプランター,Carbuncle,1785847415,2026-08-04 21:43:35,2999,1,2999,NQ,Rinya Rinya
9292,エンペラーズ・ニューネックレス,Mandragora,1785847415,2026-08-04 21:43:35,111,1,111,NQ,Bread Unbrorken
36245,クンビーラの粗皮,Yojimbo,1785847415,2026-08-04 21:43:35,150,5,750,NQ,Shizu Mitsuki
36245,クンビーラの粗皮,Yojimbo,1785847414,2026-08-04 21:43:34,144,3,432,NQ,Shizu Mitsuki
36229,活力の幻水G5,Unicorn,1785847397,2026-08-04 21:43:17,4980,3,14940,HQ,Sonya Berger
48162,ブラックレースパラソル,Valefor,1785847396,2026-08-04 21:43:16,150000,1,150000,NQ,Rain Sleepy
48161,ホワイトレースパラソル,Valefor,1785847393,2026-08-04 21:43:13,180000,1,180000,NQ,Rain Sleepy
13717,カララント:メタリックレッド,Fenrir,1785847388,2026-08-04 21:43:08,801,2,1602,NQ,O'llie Ziegler
13717,カララント:メタリックレッド,Fenrir,1785847387,2026-08-04 21:43:07,800,2,1600,NQ,O'llie Ziegler
49267,コートリーラヴァー・ペンデュラム,Mandragora,1785847387,2026-08-04 21:43:07,310000,1,310000,HQ,Meru Izuna
30113,ヘアカタログ:アシンメトリー,Bahamut,1785847384,2026-08-04 21:43:04,29000,1,29000,NQ,S'ucre Accharon
27698,霊青岩,Masamune,1785847379,2026-08-04 21:42:59,80,11,880,NQ,Sayo Cobalt
49244,ポポトポタージュ,Bahamut,1785847378,2026-08-04 21:42:58,3977,30,119310,HQ,Rain Zara
49847,ヤーン・ウォールネオン,Shinryu,1785847378,2026-08-04 21:42:58,50000,1,50000,NQ,Ryo Tachibana
41772,武略のハイアルテマテリジャ,Ridill,1785847368,2026-08-04 21:42:48,499,1,499,NQ,Mosa Valentin
41772,武略のハイアルテマテリジャ,Ridill,1785847367,2026-08-04 21:42:47,487,1,487,NQ,Mosa Valentin
52256,カララント:アディショナルカラー2,Hades,1785847366,2026-08-04 21:42:46,31700,3,95100,NQ,Piyohiko Saketome
41772,武略のハイアルテマテリジャ,Ridill,1785847365,2026-08-04 21:42:45,420,1,420,NQ,Mosa Valentin
41772,武略のハイアルテマテリジャ,Ridill,1785847364,2026-08-04 21:42:44,400,2,800,NQ,Mosa Valentin
5510,ラバー,Ifrit,1785847363,2026-08-04 21:42:43,400,1,400,NQ,Yuki Ama
41772,武略のハイアルテマテリジャ,Ridill,1785847363,2026-08-04 21:42:43,400,4,1600,NQ,Mosa Valentin
5510,ラバー,Ifrit,1785847362,2026-08-04 21:42:42,400,1,400,NQ,Yuki Ama
49280,コートリーラヴァー・スレイヤーブーツ,Titan,1785847359,2026-08-04 21:42:39,135000,1,135000,HQ,Villa Aliceshelletti
5510,ラバー,Ifrit,1785847359,2026-08-04 21:42:39,300,1,300,NQ,Yuki Ama
43997,オルコクロマイトインゴット,Carbuncle,1785847355,2026-08-04 21:42:35,2000,1,2000,HQ,Selene Serenity
49279,コートリーラヴァー・スレイヤーブリーチ,Titan,1785847354,2026-08-04 21:42:34,234000,1,234000,HQ,Villa Aliceshelletti
9294,エンペラーズ・ニューブレスレット,Mandragora,1785847354,2026-08-04 21:42:34,111,1,111,NQ,Bread Unbrorken
44025,高山亜麻,Belias,1785847351,2026-08-04 21:42:31,300,5,1500,NQ,Mireinu Alvante
49249,コートリーラヴァー・ソード,Belias,1785847342,2026-08-04 21:42:22,420000,1,420000,HQ,Sylvia Sellers
49277,コートリーラヴァー・スレイヤーサーコート,Titan,1785847341,2026-08-04 21:42:21,137000,1,137000,HQ,Villa Aliceshelletti
52285,ニヒリティ・バード,Valefor,1785847340,2026-08-04 21:42:20,399000,1,399000,NQ,Rain Sleepy
51957,トルナ・チュニック,Unicorn,1785847337,2026-08-04 21:42:17,348999,1,348999,NQ,Risette Beausoleil
27714,ハイミスリルインゴット,Belias,1785847336,2026-08-04 21:42:16,1914,2,3828,HQ,Shizuku Sakura
49276,コートリーラヴァー・スレイヤーヘアピン,Titan,1785847335,2026-08-04 21:42:15,122000,1,122000,HQ,Villa Aliceshelletti
43855,ポッパールアー,Ixion,1785847335,2026-08-04 21:42:15,6990,10,69900,NQ,Ao Shi
9295,エンペラーズ・ニューリング,Mandragora,1785847335,2026-08-04 21:42:15,111,1,111,NQ,Bread Unbrorken
43855,ポッパールアー,Ixion,1785847334,2026-08-04 21:42:14,6990,20,139800,NQ,Ao Shi
9295,エンペラーズ・ニューリング,Mandragora,1785847333,2026-08-04 21:42:13,111,1,111,NQ,Bread Unbrorken
51263,エバーキープ・ステレオ,Ifrit,1785847329,2026-08-04 21:42:09,849999,1,849999,NQ,Pray Return
51263,エバーキープ・ステレオ,Ifrit,1785847328,2026-08-04 21:42:08,849999,1,849999,NQ,Pray Return
36169,ハイダリウムインゴット,Durandal,1785847327,2026-08-04 21:42:07,980,1,980,NQ,Yo-kan Apogon
36169,ハイダリウムインゴット,Durandal,1785847326,2026-08-04 21:42:06,800,1,800,NQ,Yo-kan Apogon
29687,ガーデン・ブリックパーティション,Zeromus,1785847317,2026-08-04 21:41:57,11000,1,11000,NQ,Mocchi Punyoyama
46852,ウトォーム隕鉄,Hades,1785847309,2026-08-04 21:41:49,779999,1,779999,NQ,Zume Loutre
8166,サベネアの野菜,Mandragora,1785847309,2026-08-04 21:41:49,118000,1,118000,NQ,All Right
32830,演技教本:チョコボの筆,Bahamut,1785847300,2026-08-04 21:41:40,14855,1,14855,NQ,S'ucre Accharon
12551,ラリマール原石,Pandaemonium,1785847300,2026-08-04 21:41:40,500,9,4500,NQ,Prier Forrcloss
29429,ネオイシュガルディアン・スレイヤートップス,Bahamut,1785847298,2026-08-04 21:41:38,40000,1,40000,HQ,Tolda Legend
49217,オルコ・リネン,Zeromus,1785847294,2026-08-04 21:41:34,28600,2,57200,HQ,Ti Tia
49828,クレセントマギ・ファイターブレスレット,Tonberry,1785847289,2026-08-04 21:41:29,30000000,1,30000000,NQ,Mia Heartily
12538,アダマン鉱,Tiamat,1785847288,2026-08-04 21:41:28,270,48,12960,NQ,Kaldr Niflbane
50824,柔らかそうな海獣,Gungnir,1785847287,2026-08-04 21:41:27,2073200,1,2073200,NQ,Fmo Dayo
12538,アダマン鉱,Tiamat,1785847287,2026-08-04 21:41:27,250,42,10500,NQ,Kaldr Niflbane
12610,クリスタルガラス,Tonberry,1785847286,2026-08-04 21:41:26,1193,2,2386,HQ,Linzy Summer
41770,信力のハイアルテマテリジャ,Belias,1785847286,2026-08-04 21:41:26,217,1,217,NQ,Shiga Meru
7064,リテイナーベル,Kujata,1785847283,2026-08-04 21:41:23,30140,1,30140,NQ,Roadk'cat Xi
35577,ペンダントウォールライト,Anima,1785847281,2026-08-04 21:41:21,38800,1,38800,NQ,Yoshiko Yosihiko
44509,演技教本:タブレットで記録する,Ridill,1785847279,2026-08-04 21:41:19,600000,1,600000,NQ,Kogane Star
44009,イフイカナイト,Aegis,1785847277,2026-08-04 21:41:17,500,1,500,HQ,Selene Serenity
12895,発酵バター,Fenrir,1785847274,2026-08-04 21:41:14,600,2,1200,HQ,Uri Nazuchi
31401,演技教本:ハイタッチ,Bahamut,1785847270,2026-08-04 21:41:10,70000,1,70000,NQ,S'ucre Accharon
49277,コートリーラヴァー・スレイヤーサーコート,Masamune,1785847259,2026-08-04 21:40:59,244871,1,244871,HQ,Ruten Ryuko
44029,雪木綿布,Durandal,1785847251,2026-08-04 21:40:51,300,1,300,NQ,Yo-kan Apogon
27941,サマーインディゴシャツ,Unicorn,1785847250,2026-08-04 21:40:50,1001,1,1001,NQ,Leto Luminari
29680,マホガニーアキダクト,Carbuncle,1785847243,2026-08-04 21:40:43,5590,1,5590,NQ,Kaiware Daikonn
29680,マホガニーアキダクト,Carbuncle,1785847242,2026-08-04 21:40:42,5500,1,5500,NQ,Kaiware Daikonn
27707,ストーンゴールドナゲット,Atomos,1785847242,2026-08-04 21:40:42,811,1,811,NQ,Haze Billow
47182,ゴールデンサム・モール,Tonberry,1785847242,2026-08-04 21:40:42,455000,1,455000,HQ,Mozuku Tsubotsubo
47171,ゴールデンサム・ピック,Tonberry,1785847238,2026-08-04 21:40:38,381998,1,381998,HQ,Mozuku Tsubotsubo
21941,アラミガンガウン,Unicorn,1785847237,2026-08-04 21:40:37,780,1,780,NQ,Leto Luminari
44020,セイバ材,Unicorn,1785847235,2026-08-04 21:40:35,512,1,512,NQ,Krosis Dovahkiin
44020,セイバ材,Unicorn,1785847234,2026-08-04 21:40:34,512,1,512,NQ,Krosis Dovahkiin
51957,トルナ・チュニック,Atomos,1785847233,2026-08-04 21:40:33,448999,1,448999,NQ,Sarah Stefanie
44020,セイバ材,Unicorn,1785847233,2026-08-04 21:40:33,500,1,500,NQ,Krosis Dovahkiin
44020,セイバ材,Unicorn,1785847232,2026-08-04 21:40:32,410,1,410,NQ,Krosis Dovahkiin
35563,スターリー・ハンギングオーナメント,Durandal,1785847231,2026-08-04 21:40:31,39900,1,39900,NQ,Acuh'wo Lotte
35563,スターリー・ハンギングオーナメント,Durandal,1785847230,2026-08-04 21:40:30,39000,1,39000,NQ,Acuh'wo Lotte
45968,コーディア原木,Aegis,1785847229,2026-08-04 21:40:29,750,3,2250,NQ,Carry Coco
52648,オーケストリオン譜:ブリリアンスキャロット,Durandal,1785847225,2026-08-04 21:40:25,400,1,400,NQ,Hanamori Hana
47200,ピーコック・ギャザラーブレスレット,Tonberry,1785847214,2026-08-04 21:40:14,420000,1,420000,HQ,Mozuku Tsubotsubo
19906,カブトにかわ,Belias,1785847211,2026-08-04 21:40:11,1000,2,2000,NQ,Kheree Qalli
19906,カブトにかわ,Belias,1785847210,2026-08-04 21:40:10,1000,2,2000,NQ,Kheree Qalli
47199,ピーコック・ギャザラーネックレス,Tonberry,1785847209,2026-08-04 21:40:09,444000,1,444000,HQ,Mozuku Tsubotsubo
50296,ストーリースピナー・ヘッドドレス,Anima,1785847205,2026-08-04 21:40:05,500000,1,500000,NQ,Arlo Baker
47198,ピーコック・ギャザラーイヤリング,Tonberry,1785847203,2026-08-04 21:40:03,420000,1,420000,HQ,Mozuku Tsubotsubo
47193,ピーコック・ギャザラーブーツ,Tonberry,1785847198,2026-08-04 21:39:58,220000,1,220000,HQ,Mozuku Tsubotsubo
19939,ハイスチールナゲット,Shinryu,1785847198,2026-08-04 21:39:58,410,1,410,NQ,Poporo Dog
5510,ラバー,Unicorn,1785847196,2026-08-04 21:39:56,300,1,300,HQ,Kona Ame
47987,ヘアカタログ:マッシュショート,Shinryu,1785847195,2026-08-04 21:39:55,6999,1,6999,NQ,Homare Piyo
47192,ピーコック・ギャザラーパンツ,Tonberry,1785847194,2026-08-04 21:39:54,449883,1,449883,HQ,Mozuku Tsubotsubo
43855,ポッパールアー,Valefor,1785847184,2026-08-04 21:39:44,2800,10,28000,NQ,Seedling Serpentine
10034,エンペラーズ・ニューグローブ,Belias,1785847183,2026-08-04 21:39:43,186600000,1,186600000,NQ,Angel's Ladder
47190,ピーコック・ギャザラーコート,Tonberry,1785847182,2026-08-04 21:39:42,449788,1,449788,HQ,Mozuku Tsubotsubo
44009,イフイカナイト,Aegis,1785847178,2026-08-04 21:39:38,160,1,160,HQ,Selene Serenity
47189,ピーコック・ギャザラーフード,Tonberry,1785847176,2026-08-04 21:39:36,249893,1,249893,HQ,Mozuku Tsubotsubo
49254,コートリーラヴァー・ケーン,Chocobo,1785847175,2026-08-04 21:39:35,227578,1,227578,HQ,Ichiro Chiba
8456,ソーリアンストライカーシャツRE,Carbuncle,1785847167,2026-08-04 21:39:27,700,1,700,HQ,Marikin Chouchou
47899,タイクーンプリンセス・タイツ,Asura,1785847163,2026-08-04 21:39:23,90000,1,90000,NQ,Lily Xinlyc
41766,魔匠のハイオメガマテリジャ,Ridill,1785847157,2026-08-04 21:39:17,12017,4,48068,NQ,Throw Tomato
27712,チタンブロンズナゲット,Ifrit,1785847155,2026-08-04 21:39:15,1000,1,1000,NQ,Yuki Ama
41766,魔匠のハイオメガマテリジャ,Ridill,1785847155,2026-08-04 21:39:15,12200,13,158600,NQ,Throw Tomato
27712,チタンブロンズナゲット,Ifrit,1785847154,2026-08-04 21:39:14,610,1,610,NQ,Yuki Ama
27712,チタンブロンズナゲット,Ifrit,1785847152,2026-08-04 21:39:12,1200,1,1200,NQ,Yuki Ama
13717,カララント:メタリックレッド,Valefor,1785847147,2026-08-04 21:39:07,799,2,1598,NQ,Take Maru
6161,嵐神ガルーダの羽根,Pandaemonium,1785847146,2026-08-04 21:39:06,3000,1,3000,NQ,Yui Fluegel
6161,嵐神ガルーダの羽根,Pandaemonium,1785847142,2026-08-04 21:39:02,2000,1,2000,NQ,Yui Fluegel
27712,チタンブロンズナゲット,Ifrit,1785847135,2026-08-04 21:38:55,1000,3,3000,NQ,Yuki Ama
51952,トゥール・チュニック,Tonberry,1785847134,2026-08-04 21:38:54,333333,1,333333,NQ,Zachary Raine
44048,心力の宝水,Asura,1785847134,2026-08-04 21:38:54,2000,10,20000,HQ,Izumo Gobyou
52648,オーケストリオン譜:ブリリアンスキャロット,Masamune,1785847131,2026-08-04 21:38:51,900,1,900,NQ,Adam Muller
51953,トゥール・ハーフグローブ,Tonberry,1785847131,2026-08-04 21:38:51,333332,1,333332,NQ,Zachary Raine
43974,ロイヤルメープルシロップ,Tonberry,1785847128,2026-08-04 21:38:48,500,14,7000,HQ,Daba Mylord
51272,ルインド・アクアダクト,Chocobo,1785847127,2026-08-04 21:38:47,8800057,1,8800057,NQ,Nyleve Magiclaw
44019,ウコギ材,Titan,1785847119,2026-08-04 21:38:39,500,1,500,NQ,Tatabi Tabi
44019,ウコギ材,Durandal,1785847117,2026-08-04 21:38:37,810,1,810,NQ,Chartier Nike
52359,オーケストリオン譜:ランドスケーピング,Masamune,1785847117,2026-08-04 21:38:37,300,1,300,NQ,Adam Muller
44059,ハンマーヘッドダイルレザー,Yojimbo,1785847104,2026-08-04 21:38:24,900,19,17100,NQ,Renate Nivian
46855,人造ダークマターα,Carbuncle,1785847100,2026-08-04 21:38:20,85000,1,85000,NQ,Tonsoku Yongenton
33659,フロンティアリボン,Atomos,1785847100,2026-08-04 21:38:20,22000,1,22000,NQ,Mirill Riri
44028,帯雷繭,Carbuncle,1785847097,2026-08-04 21:38:17,382,10,3820,NQ,Koru Moru
12594,虹糸,Typhon,1785847097,2026-08-04 21:38:17,1200,1,1200,HQ,Kkr Kkr
44028,帯雷繭,Carbuncle,1785847096,2026-08-04 21:38:16,299,20,5980,NQ,Koru Moru
44028,帯雷繭,Carbuncle,1785847095,2026-08-04 21:38:15,299,20,5980,NQ,Koru Moru
36168,ハイダリウムナゲット,Mandragora,1785847095,2026-08-04 21:38:15,1000,4,4000,NQ,Iroha Astoria
49830,クレセントマギ・マスターファイターリング,Ramuh,1785847095,2026-08-04 21:38:15,158200,1,158200,NQ,Hiru Choco
44028,帯雷繭,Carbuncle,1785847093,2026-08-04 21:38:13,292,10,2920,NQ,Koru Moru
44028,帯雷繭,Carbuncle,1785847092,2026-08-04 21:38:12,290,10,2900,NQ,Koru Moru
49292,コートリーラヴァー・スカウトシャツ,Anima,1785847092,2026-08-04 21:38:12,199998,1,199998,HQ,Es Sian
39315,サロンサーバー・スカート,Fenrir,1785847091,2026-08-04 21:38:11,980,1,980,NQ,Latte Pudding
47191,ピーコック・ギャザラーグローブ,Ifrit,1785847089,2026-08-04 21:38:09,330000,1,330000,HQ,Tomama Toma
33661,フロンティアドレスグローブ,Atomos,1785847089,2026-08-04 21:38:09,290,1,290,NQ,Mirill Riri
50796,オーケストリオン譜:永久への耽溺,Masamune,1785847086,2026-08-04 21:38:06,10000,1,10000,NQ,Adam Muller
44504,アックスビーク・ホルン,Anima,1785847080,2026-08-04 21:38:00,5750000,1,5750000,NQ,Boari Hun
50794,オーケストリオン譜:踏みにじられた心,Masamune,1785847079,2026-08-04 21:37:59,7000,1,7000,NQ,Adam Muller
36169,ハイダリウムインゴット,Pandaemonium,1785847079,2026-08-04 21:37:59,2012,1,2012,NQ,Neo Crystal
27707,ストーンゴールドナゲット,Atomos,1785847076,2026-08-04 21:37:56,800,1,800,NQ,Haze Billow
5510,ラバー,Tonberry,1785847074,2026-08-04 21:37:54,179,1,179,HQ,Eros Riahi
50790,オーケストリオン譜:Everything Burns,Masamune,1785847073,2026-08-04 21:37:53,800000,1,800000,NQ,Adam Muller
33655,フロンティアハット,Atomos,1785847071,2026-08-04 21:37:51,199,1,199,NQ,Mirill Riri
48162,ブラックレースパラソル,Chocobo,1785847067,2026-08-04 21:37:47,85000,1,85000,NQ,Mirry Inception
41767,巨匠のハイオメガマテリジャ,Gungnir,1785847064,2026-08-04 21:37:44,7149,99,707751,NQ,Milk Monaka
27767,剛力の幻水G1,Tonberry,1785847064,2026-08-04 21:37:44,7900,3,23700,HQ,Eros Riahi
48161,ホワイトレースパラソル,Chocobo,1785847060,2026-08-04 21:37:40,77777,1,77777,NQ,Mirry Inception
45972,コチニール染料,Fenrir,1785847050,2026-08-04 21:37:30,3500,10,35000,NQ,Lapis Lolvlo
32829,演技教本:ホウキで掃く,Zeromus,1785847045,2026-08-04 21:37:25,5000,1,5000,NQ,Oji Yaaaan
43990,ワイルドジャティーカバナナ,Durandal,1785847043,2026-08-04 21:37:23,135,90,12150,NQ,Fiala Lodess
39314,サロンサーバー・ドレスグローブ,Atomos,1785847040,2026-08-04 21:37:20,500,1,500,NQ,Mirill Riri
45968,コーディア原木,Kujata,1785847034,2026-08-04 21:37:14,545,11,5995,NQ,Duckey Duck
49827,クレセントマギ・ファイターネックレス,Ramuh,1785847019,2026-08-04 21:36:59,35000000,1,35000000,NQ,Yua Angerus
49238,心力の宝薬G4,Mandragora,1785847009,2026-08-04 21:36:49,5600,49,274400,HQ,Turao Almach
14942,ウィンドシルクボトム,Shinryu,1785847005,2026-08-04 21:36:45,100,1,100,NQ,Mom Mikty
31992,第四次復興用の特注ラズベリー【検】,Kujata,1785847004,2026-08-04 21:36:44,195,99,19305,NQ,Amane Grates
50441,局地用パワーローダー認証鍵,Chocobo,1785847003,2026-08-04 21:36:43,190000,1,190000,NQ,Mirry Inception
31992,第四次復興用の特注ラズベリー【検】,Kujata,1785847003,2026-08-04 21:36:43,195,99,19305,NQ,Amane Grates
52268,コスモ・プレデター認証鍵,Ifrit,1785847002,2026-08-04 21:36:42,95000,1,95000,NQ,Beast Morgenroete
20008,粘板岩砥石,Anima,1785846997,2026-08-04 21:36:37,500,1,500,NQ,Kohaku Kanran
12594,虹糸,Typhon,1785846992,2026-08-04 21:36:32,500,1,500,NQ,Kkr Kkr
36169,ハイダリウムインゴット,Pandaemonium,1785846989,2026-08-04 21:36:29,1000,1,1000,NQ,Neo Crystal
31998,第四次復興用の特注氷筍【検】,Kujata,1785846988,2026-08-04 21:36:28,97,99,9603,NQ,Amane Grates
51962,カーウェン・チュニック,Carbuncle,1785846987,2026-08-04 21:36:27,660000,1,660000,NQ,Yosikage Kira
